presentAbsent,DRAINAGE_DENS,CV_TEMP
0,1.4629,1.68
0,0.8511,1.71
0,1.0571,1.7349
0,2.1265,1.73
0,4.7115,1.71
0,1.1852,1.6
0,0.4387,1.7265
0,1.9008,1.6721
0,1.7824,1.6897
0,1.8769,1.73
0,2.0873,1.64
0,1.6132,1.68
0,2.0804,1.66
0,1.3319,1.66
0,2.0492,1.7448
0,1.2158,1.5
0,0.7825,1.56
0,2.042,1.87
0,3.7684,1.83
0,1.5466,1.6623
0,2.3667,1.7284
0,1.9462,1.5816
0,1.794,1.7528
0,2.1916,1.69
0,1.8473,1.55
0,2.2814,1.8884
0,1.9251,1.55
0,1.55,1.8255
0,1.8008,1.6952
0,2.0426,1.7955
0,1.7362,1.6295
0,1.2718,1.8697
0,1.5598,1.5142
0,1.0834,1.8047
0,1.0111,1.61
0,1.77,1.77
0,1.6994,1.74
0,2.1941,1.65
0,1.8676,1.7243
0,1.35,1.81
0,1.5902,1.5896
0,3.0793,1.83
0,1.6318,1.47
0,1.3958,1.67
0,1.5129,1.66
0,1.3805,1.73
0,1.9586,1.74
0,1.767,1.56
0,2.2363,1.88
0,1.2336,1.59
0,1.1442,1.52
0,1.8165,1.87
0,1.6861,1.7148
0,2.0244,1.7661
0,2.0671,1.79
0,1.6565,1.6
0,1.6683,1.76
0,2.9866,1.82
0,1.8895,1.8022
0,1.4169,1.61
0,1.3625,1.6546
0,2.6499,1.6976
0,1.6435,1.6076
0,1.3614,1.95
0,0.0806,1.81
0,1.627,1.4602
0,0.2895,1.6536
0,2.1224,1.8478
0,1.65,1.6788
0,2.4832,1.73
0,1.4305,1.8007
0,1.7647,1.6841
0,1.2912,1.44
0,1.873,1.59
0,2.1293,1.55
0,1.3035,1.55
0,1.6064,1.73
0,1.5534,1.6869
0,0.8996,1.71
0,1.8232,0
0,1.4265,1.593
0,2.0495,1.56
0,2.0535,1.76
0,1.2792,1.49
0,1.0098,1.62
0,1.9313,1.6869
0,0.9558,1.68
0,1.8859,1.6244
0,1.8195,1.522
0,0.7964,1.49
0,1.6982,1.62
0,1.6772,1.65
0,1.1485,1.6901
0,2.3404,1.65
0,2.0282,1.6901
0,1.8363,1.6
0,1.874,1.51
0,2.2745,1.58
0,1.6337,1.7701
0,1.9139,1.46
0,1.2876,1.5105
0,1.6839,1.5801
0,2.3572,1.59
0,2.4423,1.8292
0,1.6231,1.64
0,1.8737,1.4988
0,1.209,1.61
0,2.2465,1.6101
0,2.9579,1.5899
0,1.9612,1.8808
0,0.8217,1.59
0,2.102,1.79
0,0.8832,1.6
0,2.062,1.67
0,1.9276,1.65
0,2.1167,1.81
0,1.8857,1.8416
0,1.8769,1.59
0,2.9613,1.6737
0,3.2476,1.75
0,2.0623,1.51
0,1.9337,1.676
0,2.1544,1.7796
0,1.9571,1.72
0,0.9257,1.6876
0,2.1244,1.7744
0,1.9115,1.766
0,2.1443,1.5639
0,1.2058,1.6748
0,2.1789,1.6811
0,2.1261,1.8
0,1.7225,1.5867
0,2.5019,1.791
0,1.4307,1.6884
0,1.4068,1.8508
0,1.3101,1.71
0,1.455,1.69
0,1.9174,1.71
0,0.8029,1.8
0,1.108,1.59
0,1.8702,0
0,2.1213,1.69
0,1.5517,1.6982
0,1.9072,1.72
0,1.6063,1.7497
0,1.5797,1.62
0,1.1609,1.8344
0,2.1388,1.8044
0,1.6852,1.8184
0,1.0838,1.6658
0,1.8213,1.62
0,1.82,1.81
0,2.1621,1.5267
0,1.5281,1.7362
0,1.4206,1.72
0,2.0451,1.8315
0,1.4134,1.6423
0,1.5693,1.6129
0,2.0058,0
0,1.9181,1.5999
0,2.0001,1.6418
0,1.2632,1.7838
0,2.4269,1.7
0,2.0428,1.46
0,1.1425,1.5
0,1.3667,1.75
0,1.249,1.7924
0,1.4428,1.64
0,1.7312,1.53
0,3.621,1.84
0,1.1343,1.7106
0,2.1983,1.64
0,3.1826,1.79
0,2.0859,1.5503
0,2.2442,1.6583
0,2.3989,1.54
0,2.1316,1.64
0,0.5804,1.6362
0,3.157,1.81
0,2.2541,1.68
0,2.8235,1.8719
0,1.8596,1.57
0,2.0173,1.642
0,2.1244,1.62
0,1.9709,1.6202
0,1.8407,1.71
0,1.5063,1.58
0,1.6246,1.7337
0,2.1927,1.867
0,2.051,1.8287
0,1.4817,1.52
0,1.6858,1.6641
0,1.9449,1.6658
0,1.3996,1.864
0,0.1932,1.73
0,2.0067,1.66
0,0.6601,1.828
0,2.5941,1.8675
0,2.7453,1.66
0,2.1832,1.58
0,1.8274,1.74
0,1.8899,1.78
0,1.9772,1.65
0,1.8415,1.61
0,1.1831,1.68
0,0.4841,1.8673
0,2.1091,1.6499
0,1.063,1.69
0,2.273,1.73
0,2.0609,1.75
0,0.0056,1.7622
0,2.2989,1.8396
0,0.9804,0
0,1.6975,1.5806
0,1.6134,1.57
0,3.3639,1.8916
0,0.3437,1.91
0,18.2658,1.88
0,1.0351,1.8603
0,1.4971,1.5277
0,1.6635,1.68
0,1.4965,1.7884
0,1.9409,1.57
0,0.83,1.699
0,1.4155,1.9242
0,2.0308,1.89
0,2.5912,1.7548
0,1.3799,1.7544
0,1.1962,1.57
0,2.0625,1.6496
0,1.4326,1.58
0,0.6987,1.6258
0,1.9432,1.7879
0,2.3731,1.8965
0,1.2286,1.4655
0,2.3202,1.51
0,1.7504,1.56
0,2.0878,1.64
0,1.7785,1.8403
0,0.2294,1.5
0,1.3107,1.4989
0,1.4168,1.47
0,1.2273,1.49
0,1.3003,1.68
0,3.0202,1.83
0,1.7604,1.83
0,1.3842,1.6
0,2.3097,1.66
0,1.5632,1.727
0,0.0823,1.8
0,2.935,1.67
0,2.1643,1.6601
0,0.3759,1.8104
0,3.1896,1.87
0,1.9888,1.4923
0,1.6467,1.5513
0,2.6728,1.64
0,1.784,1.59
0,1.8849,1.7433
0,2.3983,1.74
0,2.2607,1.82
0,1.585,1.6406
0,1.5775,1.7876
0,1.4953,1.6563
0,2.1166,1.67
0,2.0184,1.7857
0,2.0675,1.74
0,1.2564,1.68
0,1.1232,1.55
0,2.4299,1.8149
0,1.9883,1.898
0,2.01,1.63
0,2.0089,1.73
0,1.5966,1.53
0,2.5605,1.79
0,1.0236,1.6998
0,0.3709,1.6859
0,1.0761,1.8913
0,0.6987,1.8043
0,2.0479,1.7089
0,2.2084,1.8715
0,2.2818,1.7848
0,1.2844,1.6
0,1.3012,1.68
0,1.9723,1.7533
0,0.0525,1.83
0,1.6507,1.79
0,2.0731,1.69
0,2.217,1.6364
0,1.3667,1.61
0,1.3202,1.54
0,1.3913,1.65
0,0.9837,1.7016
0,1.0393,1.5994
0,2.078,1.7678
0,2.0434,1.71
0,1.5511,1.6918
0,0.6109,1.7902
0,1.702,1.56
0,1.3069,1.72
0,1.6781,1.71
0,2.4273,1.8621
0,2.1535,1.8286
0,2.1701,1.8062
0,2.0025,1.6
0,1.7835,1.59
0,1.8719,1.9372
0,4.3243,1.8218
0,2.5357,1.64
0,1.7963,1.6
0,1.6512,1.63
0,27.2071,1.78
0,7.9933,1.78
0,0.8756,1.6898
0,1.1528,1.4528
0,1.9188,1.75
0,1.6397,1.53
0,1.8462,1.7023
0,1.3888,1.6224
0,1.7352,1.54
0,2.0941,1.6175
0,37.6435,1.77
0,2.5043,1.7431
0,0.9044,1.74
0,0.4195,1.7641
0,1.3797,1.76
0,2.2463,1.59
0,1.9365,1.58
0,6.1379,1.85
0,2.125,1.8519
0,1.9679,1.8003
0,1.4648,1.6796
0,0.5842,1.6078
0,1.4374,1.54
0,0.5341,1.89
0,2.0681,1.65
0,1.1749,1.8797
0,1.4615,1.5
0,1.8426,1.7
0,1.463,1.71
0,2.4258,1.52
0,1.935,1.9253
0,1.8822,1.65
0,1.6248,1.6017
0,1.6609,1.82
0,1.7459,1.814
0,1.2549,1.612
0,2.1708,1.4843
0,1.9762,1.75
0,1.4995,1.7
0,1.9068,1.64
0,2.8649,1.5974
0,2.1593,1.53
0,27.2143,1.8
0,1.9116,1.66
0,1.0374,1.7126
0,3.0458,1.8242
0,1.7496,1.52
0,1.4576,1.8256
0,1.6975,1.51
0,1.892,1.82
0,1.3946,1.5187
0,2.0437,1.87
0,2.1318,1.6176
0,4.4264,1.81
0,1.9272,1.7199
0,2.3174,1.8179
0,0.9347,1.82
0,0.9877,1.8463
0,2.6819,1.7659
0,4.8611,1.83
0,1.6101,1.77
0,1.9412,0
0,1.3128,1.7
0,1.9758,1.57
0,1.905,1.922
0,2.249,1.7591
0,2.019,1.87
0,0.7258,1.6214
0,1.2659,1.6947
0,1.9943,1.49
0,1.2281,1.5926
0,0.6727,1.6971
0,0.5854,1.58
0,1.9151,1.72
0,1.9382,1.4611
0,2.0987,1.6818
0,1.0524,1.47
0,2.1957,1.8681
0,1.6552,0
0,1.8622,1.57
0,3.0008,1.6
0,2.7488,1.9192
0,1.3817,1.8536
0,1.3286,1.8071
0,0.77,1.47
0,1.5466,1.58
0,1.7403,1.4646
0,1.9811,1.5122
0,1.6812,1.6977
0,1.9742,1.6191
0,9.5883,1.91
0,2.4514,1.6787
0,2.1648,1.77
0,1.8732,1.69
0,2.2526,1.58
0,1.9169,1.57
0,2.0541,1.6787
0,1.3766,1.67
0,2.8849,1.8687
0,1.2852,1.7902
0,2.0401,1.72
0,1.5151,1.75
0,2.0067,1.73
0,1.7462,1.8471
0,1.3021,1.7409
0,2.0493,1.59
0,1.6629,1.62
0,2.2508,1.8073
0,2.1546,1.7714
0,2.1007,1.88
0,1.8348,1.7501
0,2.0557,1.75
0,2.0654,1.4907
0,1.3172,1.59
0,1.8554,1.83
0,1.9744,1.66
0,6.5613,1.74
0,1.6328,1.69
0,2.145,1.8657
0,1.2006,1.7294
0,0.9729,1.55
0,2.2945,1.5838
0,2.029,1.685
0,1.2993,1.61
0,2.116,1.62
0,3.5567,1.62
0,1.2165,1.67
0,2.607,1.79
0,1.8122,1.7157
0,2.249,1.8047
0,1.5258,1.55
0,2.0536,1.6
0,2.247,1.77
0,2.4102,1.64
0,1.9652,1.8984
0,1.7348,1.7578
0,1.6689,1.69
0,1.2646,0
0,1.5917,1.75
0,0.8591,1.6806
0,2.6068,1.85
0,9.1493,1.84
0,0.4539,1.86
0,1.6988,1.7051
0,1.2084,1.79
0,4.6728,1.8095
0,1.3359,1.72
0,1.8206,1.857
0,1.4906,1.66
0,2.0585,1.69
0,2.2231,1.8
0,0.9759,1.594
0,1.3855,1.51
0,1.3673,1.6913
0,1.723,1.71
0,2.0839,1.8877
0,2.0206,1.7014
0,0.6731,1.61
0,1.6747,1.7163
0,2.7411,1.65
0,5.0493,1.81
0,1.3071,1.46
0,1.0684,1.49
0,2.5864,1.82
0,1.303,1.6554
0,1.9316,1.67
0,2.8332,1.8442
0,1.3136,1.8533
0,0.8762,1.51
0,1.5395,1.69
0,1.6143,1.598
0,0.9318,1.66
0,2.3222,1.8899
0,1.4234,1.69
0,1.9228,1.79
0,1.1698,1.76
0,1.4406,1.7888
0,0.9345,1.5346
0,2.8711,1.62
0,1.3658,1.6215
0,2.7354,1.8062
0,0.7043,1.84
0,2.5263,1.7686
0,1.154,1.6301
0,1.4858,1.7
0,2.7412,1.67
0,0.7018,1.833
0,1.1925,1.656
0,0.8415,1.82
0,3.2826,1.87
0,2.5681,1.9
0,1.3402,1.5889
0,1.6747,1.6343
0,0.37,1.67
0,1.4983,1.83
0,1.813,1.49
0,1.4638,1.54
0,1.9158,1.4724
0,3.1097,1.74
0,2.1284,1.7855
0,1.6917,1.7851
0,0.4826,1.6811
0,2.0033,1.8471
0,1.135,1.7076
0,1.0013,1.68
0,2.0787,1.7
0,1.2817,1.8
0,1.5928,1.7
0,0.9957,1.8625
0,2.0053,1.7
0,1.3051,1.5618
0,0.737,1.51
0,1.7075,1.8494
0,2.9376,1.7718
0,1.7865,1.61
0,1.2699,1.6802
0,1.1414,1.56
0,2.0565,1.79
0,2.3843,1.6397
0,3.7923,1.8216
0,1.9836,1.58
0,2.5642,1.8714
0,1.4946,1.65
0,1.6073,1.52
0,3.7313,1.82
0,1.7907,1.62
0,1.0625,1.78
0,1.8448,1.4888
0,0.7328,1.61
0,1.4377,1.69
0,2.1079,1.61
0,1.9802,1.48
0,1.732,1.82
0,2.0367,1.67
0,1.8014,1.6
0,2.0506,1.8244
0,1.9144,1.7134
0,1.6925,1.88
0,1.2557,1.7151
0,1.4034,1.69
0,1.7142,1.6829
0,0.7002,1.9
0,1.6679,1.6698
0,0.4923,1.7464
0,1.5923,1.55
0,0.4032,1.62
0,1.3549,1.71
0,6.8528,1.84
0,1.4998,1.657
0,2.1363,1.74
0,2.4866,1.6
0,1.3366,1.61
0,1.8038,1.6334
0,1.8262,1.68
0,1.8158,1.69
0,1.3845,1.61
0,1.3509,1.8487
0,0.4075,1.54
0,1.8411,1.59
0,1.882,1.6248
0,7.4945,1.85
0,3.3596,1.8
0,1.3951,1.4848
0,1.563,0
0,0.6516,1.8398
0,4.7242,1.77
0,2.2711,1.71
0,2.0345,1.8
0,2.061,1.6499
0,1.932,1.7096
0,2.3359,1.7344
0,2.9283,1.61
0,0.1614,0
0,1.3745,1.57
0,2.5537,1.81
0,2.1654,1.7632
0,2.1768,1.75
0,1.508,1.73
0,1.7689,1.85
0,1.8223,1.845
0,1.7601,1.7079
0,2.1275,1.65
0,1.3393,1.55
0,2.568,1.8497
0,1.2108,1.81
0,1.6266,1.71
0,1.429,1.94
0,1.6895,1.81
0,2.3121,1.5946
0,7.6538,1.81
0,1.9175,1.68
0,2.9382,1.6292
0,1.5909,1.7945
0,2.5162,1.6477
0,0.5466,1.836
0,0.4429,1.54
0,1.7955,1.6026
0,1.7398,1.4487
0,1.9383,1.52
0,0.5193,1.68
0,1.6126,0
0,1.8358,1.61
0,2.1293,1.68
0,1.4026,1.6108
0,0.7046,1.79
0,1.8152,1.55
0,1.4105,1.5
0,1.1695,1.86
0,1.0756,1.6384
0,1.2985,1.8003
0,2.077,1.6921
0,1.9888,1.53
0,2.3669,1.8404
0,2.133,1.6908
0,1.4102,1.7529
0,0.5521,1.8576
0,2.0563,1.67
0,1.4724,1.485
0,1.1867,1.7894
0,1.8335,1.8179
0,5.2268,1.8
0,2.0412,1.64
0,2.1132,1.56
0,1.958,1.9282
0,1.9122,1.8161
0,2.4032,1.64
0,1.6791,1.62
0,0.9713,1.6327
0,4.2536,1.91
0,0.586,1.7342
0,2.342,1.83
0,2.0739,1.61
0,0.3882,1.68
0,0.258,1.739
0,1.3479,1.5291
0,1.6585,1.7099
0,1.4272,1.66
0,1.3206,1.8662
0,1.9834,1.8215
0,2.0764,1.64
0,1.143,1.7427
0,1.8523,1.68
0,2.7143,1.7061
0,2.1789,1.83
0,2.6756,1.8582
0,2.2011,1.79
0,1.7336,1.7983
0,2.0909,1.5825
0,1.9965,1.62
0,1.8894,1.84
0,1.0576,1.6712
0,2.1405,1.728
0,2.1341,1.7345
0,6.6613,1.91
0,2.2735,1.68
0,1.4728,1.6608
0,1.4942,1.8096
0,1.6927,1.5
0,1.819,1.76
0,1.8849,1.64
0,2.3784,1.7871
0,1.0049,1.8188
0,0.7888,1.93
0,4.7007,1.66
0,1.7596,1.64
0,0.1808,1.79
0,1.8192,1.7087
0,1.6137,1.56
0,5.6109,1.69
0,1.9255,1.56
0,1.6297,1.6917
0,4.7541,1.53
0,1.7392,1.8374
0,0.8564,1.68
0,0.9181,1.61
0,2.7367,1.8377
0,2.9974,1.67
0,1.97,1.761
0,3.4644,1.85
0,2.3549,1.76
0,2.1615,1.63
0,1.9157,1.8947
0,1.6692,1.57
0,1.2594,1.58
0,1.9249,1.7734
0,1.2865,1.71
0,1.8183,1.8633
0,2.9583,1.8806
0,0.7744,1.5403
0,2.3246,1.8002
0,2.1975,1.68
0,0.735,1.66
0,4.762,1.62
0,2.1137,1.5
0,0.9367,1.68
0,0.8475,1.7186
0,1.5498,1.6663
0,2.2668,1.54
0,6.7334,1.77
0,1.8931,1.6565
0,2.0948,1.56
0,1.417,1.76
0,9.2162,1.81
0,2.0465,1.66
0,1.9321,1.7359
0,0.9013,1.7848
0,2.473,1.58
0,2.0324,1.69
0,1.895,1.6521
0,2.0212,1.7109
0,1.7394,1.6568
0,1.6161,1.74
0,1.767,1.8243
0,2.94,1.76
0,2.0674,1.77
0,1.098,1.66
0,1.7368,1.8666
0,0.7105,1.7386
0,2.6338,0
0,1.9908,1.8916
0,1.881,1.54
0,1.8674,1.6641
0,1.3582,1.5293
0,1.1722,1.73
0,1.0631,1.6297
0,2.2403,1.6908
0,1.8333,1.7506
0,0.9693,1.6076
0,2.2234,1.83
0,0.9782,1.7991
0,1.9787,1.68
0,1.5265,1.62
0,1.5199,1.7813
0,0.5542,1.79
0,1.9429,1.65
0,1.6596,1.5369
0,1.8338,1.68
0,1.8237,1.7565
0,1.1045,1.62
0,1.7352,0
0,2.2148,1.75
0,1.8729,1.5993
0,2.2455,1.5598
0,1.4194,1.6289
0,2.1761,1.88
0,2.0034,1.7
0,2.1431,1.7
0,1.0037,1.5412
0,1.9393,1.4994
0,1.2151,1.7038
0,1.1224,1.6783
0,0.0893,1.76
0,1.8552,1.83
0,1.6487,1.69
0,1.8459,1.6657
0,3.6357,1.88
0,2.4715,1.5645
0,2.5018,1.7
0,3.6893,1.6577
0,2.5297,1.56
0,1.6277,1.7507
0,1.5399,1.6327
0,3.4294,1.76
0,3.0775,1.6221
0,1.1358,1.8885
0,1.8152,1.84
0,1.3103,1.7938
0,7.3969,1.84
0,1.9965,1.92
0,0.5577,1.64
0,2.2534,1.57
0,5.9397,1.77
0,2.1115,1.67
0,2.0025,1.8273
0,1.5177,1.7251
0,1.8731,1.8517
0,1.6858,1.53
0,2.1425,1.4261
0,3.1647,1.79
0,1.7773,1.88
0,1.721,1.73
0,5.8559,1.75
0,2.3437,1.65
0,2.2923,1.65
0,4.1971,1.45
0,1.8577,1.8121
0,1.9362,1.6
0,1.1062,1.6905
0,2.0192,1.85
0,2.2775,1.56
0,0.7806,1.75
0,2.8977,1.8739
0,1.6559,1.55
0,2.2294,1.8564
0,0.1827,1.63
0,2.0144,1.59
0,0.3857,1.78
0,1.98,1.49
0,1.8073,1.86
0,1.8816,1.68
0,1.8324,1.7681
0,2.2382,1.69
0,1.9272,1.4909
0,1.0148,1.7415
0,2.8155,1.74
0,1.5178,1.7036
0,0.6867,1.828
0,2.5567,1.67
0,1.096,1.68
0,2.094,1.5937
0,1.0054,1.51
0,1.7965,1.6301
0,1.9823,1.54
0,2.907,1.8
0,1.4709,1.66
0,1.5868,1.63
0,0.897,1.719
0,1.2871,1.81
0,1.6966,1.8484
0,0.6209,1.65
0,2.9887,1.89
0,0.2963,1.8649
0,1.6858,1.7895
0,2.2088,1.92
0,0.8128,1.93
0,2.011,1.7791
0,2.0531,1.8443
0,1.7956,1.65
0,1.7427,1.7902
0,1.8001,1.7099
0,2.1316,1.6399
0,4.0154,1.79
0,2.6289,1.83
0,1.7866,1.63
0,2.0909,1.8893
0,1.2307,1.7503
0,2.1554,1.686
0,2.0078,1.6412
0,1.591,1.68
0,2.6927,1.8544
0,2.0611,1.7791
0,1.6176,1.71
0,2.1272,1.75
0,1.5495,1.9
0,1.5241,1.62
0,6.1983,1.87
0,3.219,1.8009
0,1.7568,1.6511
0,0.9642,1.8374
0,0.6115,1.7923
0,1.0925,1.79
0,1.0989,1.66
0,0.7286,1.57
0,2.7732,1.78
0,2.1723,1.7517
0,1.2859,1.8178
0,1.3717,1.74
0,1.1651,1.9259
0,2.3586,1.63
0,2.6066,1.72
0,1.8288,1.8404
0,0.9586,1.5992
0,1.9626,1.68
0,2.3228,1.7031
0,2.2527,1.87
0,1.8599,1.81
0,1.7317,1.6697
0,2.3762,1.5902
0,1.7403,1.8068
0,1.5217,1.759
0,1.5751,1.6
0,1.2821,1.781
0,0.1766,1.52
0,1.2679,1.6978
0,1.2616,1.5386
0,2.0364,1.63
0,0.3889,1.8696
0,2.2571,1.7
0,1.8915,1.8774
0,1.4223,1.62
0,1.7192,1.71
0,1.1532,1.7398
0,2.1047,0
0,2.0256,1.6401
0,0.2838,1.68
0,2.2743,1.59
0,0.7283,1.7
0,2.3724,1.76
0,1.7223,1.62
0,1.6559,1.66
0,1.4221,1.57
0,1.9268,1.6223
0,2.0437,1.71
0,1.6055,1.82
0,2.1115,1.51
0,2.3315,1.78
0,0.4676,1.66
0,1.8936,1.6851
0,1.5677,1.55
0,1.1515,1.6816
0,1.8564,1.71
0,2.2791,1.6363
0,1.5712,1.72
0,1.7864,1.65
0,8.8578,1.62
0,1.3149,1.8901
0,2.9626,1.71
0,1.7427,1.7893
0,2.0496,1.47
0,1.8434,1.8427
0,2.0379,1.52
0,2.0403,1.6354
0,1.1207,1.49
0,2.339,1.8203
0,0.8623,1.7445
0,0.2315,1.75
0,1.4022,1.8
0,4.6574,1.88
0,7.9278,1.78
0,1.9706,1.78
0,0.8661,1.7
0,1.1955,1.7971
0,0.9045,1.8437
0,1.4052,1.6299
0,0.2894,1.54
0,4.0222,1.6314
0,1.5921,1.7023
0,1.939,1.7574
0,1.9993,0
0,1.7216,1.6723
0,0.8784,1.62
0,1.654,1.7286
0,1.5847,1.72
0,1.8127,1.65
0,2.6734,1.78
0,0.9399,1.88
0,3.4754,1.78
0,1.2872,1.7756
0,1.3008,1.6886
0,1.6031,1.8262
0,1.1763,1.5971
0,1.9985,1.9191
0,1.4215,1.7192
0,2.2404,1.64
0,1.9088,1.8663
0,1.285,1.6955
0,1.9681,1.7101
0,1.6458,1.7
0,1.442,1.7556
0,2.0447,1.6702
0,1.5255,1.69
0,2.1668,1.857
0,1.9223,1.83
0,0.4098,1.6932
0,2.1716,1.82
0,1.4036,1.56
0,2.017,1.91
0,2.1335,1.64
0,1.8376,1.73
0,3.0273,1.7865
0,1.402,1.7566
0,1.2115,1.815
0,0.757,1.71
0,2.379,1.8362
0,2.1182,1.6108
0,1.4441,1.67
0,2.2225,1.72
0,2.3196,1.63
0,1.2832,1.5084
0,6.9706,1.75
0,1.638,1.64
0,1.5139,1.5406
0,0.4415,1.827
0,1.5099,1.67
0,1.544,1.7763
0,1.5793,1.64
0,1.7456,1.5103
0,1.1876,1.4671
0,2.2683,1.7273
0,1.3806,1.86
0,2.5838,1.489
0,6.4917,1.64
0,1.7901,1.91
0,1.5467,1.56
0,1.6955,1.9192
0,1.7917,1.7268
0,2.1151,1.69
0,1.792,1.73
0,1.6333,1.69
0,2.4695,1.66
0,1.4436,1.9
0,1.0521,1.74
0,1.2724,1.54
0,0.8167,1.6
0,1.447,1.53
0,2.5838,1.67
0,0.3865,1.59
0,2.2783,1.69
0,1.2991,1.56
0,1.9982,1.7156
0,0.9824,1.6032
0,2.0348,1.71
0,2.2608,1.85
0,0.8567,1.5
0,1.8425,1.55
0,1.6497,1.7177
0,2.9554,1.81
0,2.6375,1.6542
0,1.4234,1.63
0,0.2511,1.82
0,2.8153,1.845
0,0.8246,1.58
0,2.1277,1.66
0,1.585,1.79
0,2.0508,1.67
0,3.6949,1.64
0,0.3244,1.5513
0,1.8609,1.58
0,2.193,1.81
0,0.1922,1.6
0,1.7874,1.64
0,1.1266,1.8651
0,2.8452,1.61
0,1.1723,1.53
0,1.8528,1.7095
0,2.0483,1.69
0,1.963,1.6599
0,2.5864,1.64
0,0.5569,1.67
0,1.7376,1.8075
0,2.3674,1.75
0,1.4244,1.6
0,3.6692,1.72
0,1.3124,1.6095
0,2.2026,1.7499
0,2.5397,1.71
0,2.0816,1.65
0,1.9902,1.53
0,1.8904,1.7834
0,0.6174,1.7014
0,2.7512,1.6289
0,1.68,1.6012
0,11.9138,1.89
0,2.3301,1.45
0,1.6392,1.86
0,3.0509,1.86
0,1.0519,1.6154
0,0.8684,1.7186
0,2.1046,1.6101
0,1.92,1.7136
0,1.8774,1.608
0,1.7,1.69
0,1.4983,1.7799
0,2.5575,1.68
0,0.0437,1.79
0,1.9659,1.57
0,0.8621,1.58
0,1.9583,1.76
0,2.0197,1.6373
0,1.9404,1.7462
0,1.344,1.52
0,1.8148,1.7428
0,3.4349,1.6862
0,1.3874,1.68
0,7.099,1.91
0,1.5683,1.7335
0,2.1165,1.82
0,1.0314,1.52
0,1.4229,1.56
0,2.1334,1.8574
0,1.3856,1.58
0,1.7784,1.7864
0,1.5155,1.7
0,2.1177,1.54
0,0.5404,1.7699
0,1.7373,1.8771
0,2.4549,1.714
0,1.7189,1.8696
0,0.9733,1.7799
0,1.0114,1.791
0,1.1858,1.72
0,1.5075,1.6493
0,0.7845,1.6766
0,1.9685,1.91
0,1.7999,1.67
0,1.094,1.5797
0,1.9306,1.6728
0,1.4365,1.59
0,2.003,1.72
0,1.3506,1.57
0,0.8414,1.55
0,1.4943,1.5816
0,2.3225,1.8122
0,1.0573,1.5477
0,1.8299,1.65
0,0.7895,1.6907
0,1.3252,1.81
0,3.7056,1.88
0,1.768,1.6394
0,1.131,1.64
0,1.4044,1.631
0,1.6244,1.7826
0,1.1115,1.8
0,1.7673,1.7556
0,2.5777,1.76
0,1.995,1.64
0,2.3226,1.8202
0,1.7259,1.5385
0,1.1144,1.63
0,1.7694,1.95
0,2.3399,1.66
0,1.5316,1.5589
0,1.6232,1.68
0,2.0141,1.7
0,1.7184,1.63
0,0.4622,1.71
0,1.7587,1.759
0,1.4491,1.61
0,1.7505,1.68
0,1.5163,1.61
0,3.1139,1.8388
0,1.8964,1.69
0,2.3222,1.8995
0,1.3101,1.62
0,1.6186,1.8618
0,0.5188,1.47
0,1.4417,1.79
0,1.8814,1.7399
0,1.2928,1.739
0,1.1381,1.7222
0,1.9851,1.5979
0,2.0053,1.66
0,0.4375,1.79
0,0.4114,1.59
0,1.5764,1.52
0,2.0635,1.5983
0,2.0577,1.46
0,2.7527,1.8282
0,0.7931,1.62
0,0.9076,1.8448
0,0.8666,1.84
0,1.3172,1.65
0,2.161,1.7702
0,1.8794,1.6567
0,1.4043,1.62
0,2.0668,1.7319
0,2.4446,1.59
0,1.9539,1.56
0,0.8254,1.76
0,4.1027,1.76
0,2.1935,1.5528
0,1.1202,1.68
0,0.4511,1.8297
0,1.0635,1.74
0,1.6095,1.6237
0,0.7839,1.92
0,1.078,1.7436
0,2.1422,1.86
0,1.5903,1.5382
0,6.3132,1.81
0,2.0113,1.6871
0,1.8199,1.7
0,0.9989,1.75
0,1.4491,1.94
0,1.7101,1.48
0,1.3897,1.8561
0,2.1687,1.8091
0,1.1381,1.82
0,2.4891,1.6611
0,1.5221,1.6
0,7.2801,1.76
0,1.4933,1.68
0,2.2784,1.7487
0,2.2831,1.8385
0,1.7779,1.7393
0,1.8245,1.55
0,1.8752,1.5425
0,1.6687,0
0,1.2004,1.58
0,31.2898,1.92
0,1.643,1.52
0,1.8262,1.51
0,23.9327,1.78
0,1.5948,1.8047
0,1.8963,1.6298
0,1.8629,1.68
0,1.4965,1.7666
0,2.0776,1.5446
0,1.5181,1.68
0,2.1525,1.8098
0,2.5258,1.7037
0,2.023,1.8037
0,1.647,1.8338
0,1.7634,1.6593
0,1.191,1.56
0,1.2926,1.581
0,3.1342,1.8
0,1.5437,1.65
0,1.9521,1.47
0,1.48,1.9374
0,1.5708,1.54
0,0.5495,1.8196
0,2.5225,1.8768
0,0.4664,1.63
0,1.4693,1.61
0,2.0708,1.67
0,0.4974,1.9425
0,1.62,1.6902
0,2.0336,1.7593
0,0.6321,1.8325
0,1.7299,1.6295
0,1.2298,1.51
0,1.7483,1.5411
0,2.4465,1.75
0,1.6701,1.65
0,2.3112,1.95
0,1.9844,1.796
0,0.4031,1.75
0,2.0019,1.6782
0,1.4701,1.72
0,6.9023,1.79
0,1.0873,1.7192
0,1.8034,1.6302
0,1.3328,1.8
0,1.2215,1.5895
0,2.0101,1.82
0,1.9467,1.713
