SPECIES,LONG_WGS84,LAT_WGS84,YEAR,BIO01,BIO02,BIO03,BIO04,BIO05,BIO06,BIO07,BIO08,BIO09,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19
Callospermophilus lateralis,-106.923897,37.464702,1933,365,1817,43,79509,2490.524902,-1672.525024,4163.049805,-518,720,1387,-678,82052.77344,10026.4502,3088.5,28,27221.42578,13341.55078,19349,24059
Callospermophilus lateralis,-106.56329,38.167154,1933,331,1457,38,79837,2260.25,-1482.425049,3742.675049,1301,-535,1364,-694,41466.75,5997.575195,2212.199951,32,15172.17578,7777.5,13677,8476
Callospermophilus lateralis,-116.916578,38.666252,1933,546,1411,38,74748,2573.449951,-1052.25,3625.699951,12,1513,1580,-344,42561.52344,5925.049805,1395.400024,38,15419.32422,5669,6426,13969
Callospermophilus lateralis,-116.958,38.688772,1933,493,1183,35,70739,2371.100098,-921.200012,3292.300049,-239,1422,1474,-346,50505.30078,7319.524902,1208.5,44,18947.42578,5743.5,6853,17132
Callospermophilus lateralis,-116.95392,38.71333,1933,497,1417,40,73397,2519.975098,-1013.974976,3533.950195,-265,1451,1515,-368,47434.47656,6839.350098,1281.824951,42,17666.80078,5687.849609,6637,15919
Callospermophilus lateralis,-116.93167,38.78833,1933,-59,1103,35,66601,1738.400024,-1365.474976,3103.875,-278,825,846,-849,67132.42188,10526.77539,1279.199951,51,26541.90039,6219.150391,7862,22742
Callospermophilus lateralis,-108.826393,35.792778,1934,1013,1693,42,81808,3105.550049,-888.400024,3993.950195,2021,72,2080,-31,25346.97461,5036.424805,1182.949951,61,12661.1748,3907.074951,10678,4087
Callospermophilus lateralis,-116.85222,34.12194,1934,503,1577,50,57345,2209.149902,-938.350037,3147.5,-131,1270,1277,-164,116018,23221.97461,358.274994,84,64294.42188,3985,5788,61387
Callospermophilus lateralis,-118.57,36.56,1934,326,1468,47,54806,1916.074951,-1142.474976,3058.549805,-288,1076,1076,-311,90679.70313,17830.52539,217.800003,86,49819.125,1443.649902,1444,48439
Callospermophilus lateralis,-118.404817,36.478949,1934,753,1462,46,56148,2437.725098,-687.099976,3124.825195,126,1546,1546,126,46300.02734,10674.02539,251.725006,101,29772.07422,1004.575012,1005,29772
Callospermophilus lateralis,-118.53999,36.180745,1934,602,1332,43,57761,2321.050049,-715.925049,3036.975098,-20,1392,1393,-62,102273.375,20213.75,424.700012,86,57058.64844,2038.525024,2580,54769
Callospermophilus lateralis,-119.921001,39.259582,1934,631,1290,40,65745,2500.75,-678.924988,3179.675049,-146,1523,1523,-146,72738.04688,14564.4502,561.650024,84,40538.55078,2609.5,2610,40539
Callospermophilus lateralis,-119.93018,38.68196,1934,501,1401,43,63610,2346.625,-872.150024,3218.774902,-204,1358,1362,-240,109110.875,20463.25,691.650024,77,57549.02344,4255.825195,4852,54777
Callospermophilus lateralis,-122.1056,42.9439,1934,409,1338,44,55980,2209.5,-818.875,3028.375,-139,1180,1180,-255,119632.1016,19664.34961,879.474976,66,54515.67188,6335.75,6336,54263
Callospermophilus lateralis,-106.798337,37.482489,1934,118,1226,38,69209,1805.525024,-1354.125,3159.649902,-640,821,1042,-738,115468.0781,14416.625,4105.700195,27,37650.80078,19366.72656,22917,32830
Callospermophilus lateralis,-122.492451,41.347922,1934,553,1075,37,62881,2226.425049,-624.674988,2851.100098,-118,1385,1422,-171,95273.875,18326.44922,325.049988,79,49773.125,2797.050049,4410,49411
Callospermophilus lateralis,-114.1097,43.9336,1934,233,1766,41,84051,2587.449951,-1714.774902,4302.224609,625,1264,1309,-860,38435.44922,4304.674805,2383.649902,17,11287.2002,7686.799805,8979,9743
Callospermophilus lateralis,-119.096019,38.659462,1934,588,1634,46,65585,2628.600098,-890.599976,3519.200195,-206,1447,1473,-206,34714.97656,6046.899902,964.200012,63,17019.97461,3690.825195,4014,17020
Callospermophilus lateralis,-117.902145,36.626016,1934,434,1359,44,58948,2112.25,-971.349976,3083.600098,-256,982,1244,-256,31725.65039,8166.424805,338.774994,83,17101.32422,2418.274902,3019,17101
Callospermophilus lateralis,-117.931709,36.647916,1934,228,1304,43,57325,1830.875,-1165.599976,2996.475098,-409,758,1022,-426,33211.5,6727.700195,629.299988,64,15796.90039,3814.175049,4441,15368
Callospermophilus lateralis,-122.222242,41.763127,1935,797,1391,41,67334,2776.300049,-557.400024,3333.700195,66,1701,1701,-18,56427.92578,8351.950195,953.324951,51,23553.69922,4278,4278,22287
Callospermophilus lateralis,-122.42382,41.402433,1935,1011,1551,45,65428,3055.550049,-384.75,3440.300049,208,1865,1884,208,79677.97656,13889.77539,419.75,71,38344.625,3203.450195,3408,38345
Callospermophilus lateralis,-121.598308,41.611942,1935,524,1311,40,68079,2511.274902,-765.049988,3276.324951,-272,1432,1448,-272,110733.7969,21776.34961,441.575012,79,58028.02344,3280.774902,3639,58028
Callospermophilus lateralis,-121.5481,44.2911,1935,758,1740,48,62973,2950.100098,-657.150024,3607.25,53,1559,1606,-28,34016.32422,5437.225098,599.75,59,15766.67578,3015.274902,3215,14794
Callospermophilus lateralis,-108.427225,37.166653,1935,944,1677,40,84256,3089.5,-1014.549988,4104.049805,1968,1347,2037,-150,40068.875,4514,1484.875,26,12967.375,7185.225098,10414,9971
Callospermophilus lateralis,-112.5195,37.49154,1935,586,1510,42,73109,2468.299805,-1093.900024,3562.199707,-215,891,1552,-341,48436.125,5990.875,975.300049,36,17686.22461,7222.625,8995,17174
Callospermophilus lateralis,-109.73069,40.85713,1935,337,1703,40,83021,2557.350098,-1629.800049,4187.150391,237,-578,1423,-719,41549.47656,5078.700195,2348.600098,23,13919.82422,8000.100098,9419,8321
Callospermophilus lateralis,-116.04664,41.77714,1935,495,1514,39,76931,2688.475098,-1151.099976,3839.575195,-341,1501,1516,-449,61258.07422,8305.775391,1239.449951,51,24232.82422,4194.450195,5286,22310
Callospermophilus lateralis,-122.925881,41.910649,1935,660,903,34,60852,2220.024902,-397.625,2617.649902,-32,1517,1517,-32,106250.375,18339.32617,921.149963,64,47685.45313,6245.824707,6246,47685
Callospermophilus lateralis,-122.905471,41.997971,1935,629,869,35,56496,2130.199951,-346.799988,2477,-4,1368,1434,-4,123766.125,20429.40039,1146.424927,64,54908.10156,6855.525391,6960,54908
Callospermophilus lateralis,-123.537569,41.978598,1935,774,956,37,58212,2334.074951,-241.424988,2575.5,203,1523,1607,130,215400,40433.10156,855.475037,79,110642.2813,4821.649902,8054,108401
Callospermophilus lateralis,-121.514213,41.705138,1936,885,1370,39,72550,2892.75,-562.525024,3455.274902,125,1843,1843,-5,39980.14844,5844.849609,705.25,51,16886.22461,3371,3371,16324
Callospermophilus lateralis,-121.8451,41.262033,1936,850,1681,48,62488,2886.850098,-615.200012,3502.050049,82,1682,1682,82,116863.5781,21363.02539,460.300018,76,58332.82422,4115.324707,4115,58333
Callospermophilus lateralis,-120.3058,42.1889,1936,682,1424,40,70354,2736.600098,-758.549988,3495.150146,-169,1609,1624,-169,37339.5,5163.899902,405.700012,42,13698.75,3832.725098,4270,13699
Callospermophilus lateralis,-119.99,42,1936,754,1463,39,73895,2914.324951,-747.099976,3661.424805,-147,1723,1747,-147,32794.875,4659.299805,570.375,49,13019.2998,2727.024902,3154,13019
Callospermophilus lateralis,-119.98,41.99,1936,803,1467,39,75179,2975.300049,-724.200012,3699.5,-121,1782,1811,-121,32191.375,4562.299805,568.025024,49,12761.1748,2730.425049,3066,12761
Callospermophilus lateralis,-119.85944,41.59947,1936,739,1522,40,75535,2926.074951,-847.299988,3773.375,-62,1730,1759,-184,27799.17578,3569.925049,672.375,41,9941.549805,2631.800049,3373,9917
Callospermophilus lateralis,-119.955,39.00222,1936,672,1580,46,62028,2629.75,-753.325012,3383.074951,-89,1484,1500,-89,45471.47656,8743.775391,368.949982,81,24857.32422,1739.350098,1901,24857
Callospermophilus lateralis,-122.2122,42.8044,1936,518,1179,39,61125,2309.274902,-653.349976,2962.625,-207,1359,1359,-207,155679.1563,24980.42578,616.025024,70,72960.14844,5533.125,5533,72960
Callospermophilus lateralis,-118.262087,36.570723,1936,107,1239,42,56761,1673.324951,-1255.25,2928.574951,-520,898,898,-520,56870.10156,12104.97461,639.75,84,31245.69922,2557.774902,2558,31246
Callospermophilus lateralis,-118.247447,36.576454,1936,217,1368,45,55600,1843.800049,-1151.724976,2995.524902,-386,989,989,-398,57022.10156,12909.875,781,84,31682.72656,2803.475098,2803,30272
Callospermophilus lateralis,-113.7033,44.1569,1936,65,1622,39,82422,2314.375,-1783.5,4097.875,-841,1096,1138,-983,48399.44922,5131.975098,2690.850098,19,14435.4502,8814.474609,10241,13874
Callospermophilus lateralis,-119.33083,40.79164,1936,1061,1657,40,82397,3345.925049,-744.900024,4090.825195,10,2088,2147,10,15245.2998,2288.175049,289.800018,43,6014.875,1540.574951,2109,6015
Callospermophilus lateralis,-119.33083,40.79889,1936,1059,1653,40,82285,3346.125,-738.200012,4084.324951,10,2086,2144,10,15102.52539,2288.100098,286.475006,44,6022.150391,1537.724976,2107,6022
Callospermophilus lateralis,-118.6467,42.7372,1936,341,1291,38,68237,2322.125,-1027.074951,3349.199951,-339,1269,1276,-443,75792.02344,10022.09961,951.75,51,28780.69922,4752.875,7460,28259
Callospermophilus lateralis,-111.5834,42.3073,1937,249,1151,33,78331,2136.975098,-1290.175049,3427.150146,-583,1278,1301,-699,99241.72656,13504.22461,3920.774902,40,37594.89844,13319.07422,13365,37288
Callospermophilus lateralis,-111.5739,42.3217,1937,278,1135,32,79259,2177.925049,-1269.675049,3447.600098,-558,1320,1346,-679,103333.125,14824.9502,3448.774902,45,40762.25,12054.19922,12684,40730
Callospermophilus lateralis,-118.3311,44.5781,1937,573,1427,37,78371,2765.850098,-1052.025024,3817.875,-310,1566,1588,-437,55316.55078,8542.525391,1255.125,53,24020.15039,4834.450195,6171,23540
Callospermophilus lateralis,-122.1444,42.9389,1937,401,1307,43,55402,2176.324951,-810.174988,2986.5,-134,1171,1171,-249,138188.125,22287.625,974.5,65,62734.625,7244.574707,7245,61934
Callospermophilus lateralis,-122.0628,43.0453,1937,368,1102,39,57099,2047.199951,-725.775024,2772.975098,-244,1163,1163,-320,103695.1016,16216.875,937.974976,64,47108.625,6392.75,6393,46124
Callospermophilus lateralis,-119.988189,38.694011,1937,347,1408,44,60811,2093.974854,-1045.849976,3139.824707,-317,1158,1183,-362,128246.8281,24138.40039,1009.625,75,67934.57813,5510.5,6591,59621
Callospermophilus lateralis,-121.7442,44.0158,1937,492,1200,40,58223,2278.824951,-671.974976,2950.799805,-123,1271,1271,-219,190383.2031,30590.67578,2403.524902,60,85130.92188,12632.84961,12633,81378
Callospermophilus lateralis,-117.1917,45.0083,1937,561,1458,39,74458,2681.425049,-1034.824951,3716.25,-261,1507,1536,-387,104795.6719,16574.44922,1799.050049,59,46484.10156,7309.399902,8889,46207
Callospermophilus lateralis,-105.999942,38.650694,1937,627,1406,40,73013,2509.274902,-947.825012,3457.099854,1533,-167,1588,-277,32412.44922,4885.475098,1458.949951,39,12380.2998,4651.149902,11851,5101
Callospermophilus lateralis,-113.5381,43.4169,1937,553,1478,35,90895,2871.100098,-1259.25,4130.350098,-607,1687,1741,-607,32291.32422,3566.800049,1597.925049,26,10476.5498,5052.524902,5669,10477
Callospermophilus lateralis,-115.5086,47.4103,1937,559,1497,39,74808,2767.175049,-992.875,3760.050049,-282,1474,1531,-405,83767.20313,12442.9502,2481.274902,45,34763,10231.1748,10796,32340
Callospermophilus lateralis,-115.7297,47.5167,1937,290,828,27,73286,2052.524902,-1005.275024,3057.799805,-488,1260,1264,-602,132360.2188,18142.52539,3069.75,46,53166.02344,13465.84961,15038,49908
Callospermophilus lateralis,-119.64361,40.44417,1937,1052,1664,41,79942,3327.300049,-689,4016.300049,34,2055,2105,34,19092.27539,2922.725098,356.725006,49,8103.924805,1764.599976,2222,8104
Callospermophilus lateralis,-114.17691,39.27333,1937,342,1146,37,69131,2030.924927,-1056.574951,3087.5,81,915,1297,-459,60528.19922,7834.299805,2710.600098,35,22191.44922,9308.200195,10915,17605
Callospermophilus lateralis,-114.15,39.23,1937,586,1383,37,80274,2637.550049,-1016.349976,3653.899902,17,108,1664,-397,44406.75,4924.875,2592.050049,19,13376.5,9202.325195,10880,11177
Callospermophilus lateralis,-114.155,39.34472,1937,862,1405,37,82096,2934.050049,-842.400024,3776.450195,297,353,1969,-141,33080,3626.600098,1984.900024,18,9950.625,7016.599609,7744,8269
Callospermophilus lateralis,-120.4257,44.4709,1938,710,1240,39,64962,2564.225098,-597.599976,3161.825195,13,1576,1576,-88,50834.82422,7611.875,1169.175049,46,20769.44922,5302.049805,5302,18865
Callospermophilus lateralis,-122.9107,44.2042,1938,1112,998,39,50590,2583.149902,57.799999,2525.349854,554,1770,1782,491,131132.9688,19995.77539,1425.075073,58,57689.32422,8424,9281,53458
Callospermophilus lateralis,-119.93642,39.00222,1938,650,1389,43,64181,2520.524902,-666.625,3187.149902,-105,1510,1517,-105,57844.07422,11017.9502,468.75,78,30647.19922,2524.800049,2682,30647
Callospermophilus lateralis,-119.93288,39.31333,1938,269,1122,38,62691,1951.574951,-957.025024,2908.600098,-444,1127,1127,-444,132155.1719,28549.57422,1068.474976,82,71786.89844,4822.974609,4823,71787
Callospermophilus lateralis,-118.96647,37.126209,1938,481,1574,49,55711,2173.324951,-999.75,3173.074951,-170,1240,1240,-170,99576.45313,21763,190.450012,93,58547.875,1869.824951,1870,58548
Callospermophilus lateralis,-118.569501,37.16509,1938,305,1279,41,61470,1945.975098,-1138.875,3084.850098,-377,1154,1154,-404,49495.40234,9830.575195,1447.199951,67,25076.97461,5028,5028,23622
Callospermophilus lateralis,-117.3669,45.2558,1938,83,1290,40,62725,1893.824951,-1302,3195.824951,-555,926,926,-676,114584.7031,16497.84961,1907.150024,49,45251.97266,8606.299805,8606,44773
Callospermophilus lateralis,-117.3874,45.2269,1938,77,1302,40,64182,1903.175049,-1346.949951,3250.125,-572,939,939,-700,126934.9063,19478.55078,1953.224976,55,53870.15234,8590.825195,8591,53565
Callospermophilus lateralis,-117.3874,45.3137,1938,154,1211,38,64857,1927.324951,-1236.349976,3163.674805,-514,1024,1024,-635,92214.375,11409.02539,2253.899902,37,31668.80078,9733.650391,9734,31351
Callospermophilus lateralis,-106.87,37.84,1938,209,1825,44,78111,2265.125,-1806.925049,4072.050049,1161,-806,1204,-806,41564.42578,6445.024902,1615.150024,41,16804.55078,6553.050293,14897,6553
Callospermophilus lateralis,-104.886459,38.782694,1938,824,1473,42,72166,2693.074951,-791.099976,3484.174805,1790,85,1790,-54,45607.27344,7735.674805,639.674988,60,19737.47461,3581.925049,19737,3763
Callospermophilus lateralis,-109.54115,43.44695,1939,312,1545,40,80670,2462.975098,-1398.349976,3861.325195,671,-544,1375,-704,27801.32422,3979.899902,1258.724976,40,10824.375,3892.574951,8280,3984
Callospermophilus lateralis,-110.28855,40.99465,1939,194,1694,42,78722,2361.449951,-1607.849976,3969.299805,46,-635,1251,-776,46822.72656,5459.024902,2842.300049,20,15120.57422,9635.075195,10952,10266
Callospermophilus lateralis,-115.64361,36.25778,1939,776,1558,45,67817,2660.625,-781.775024,3442.399902,-29,998,1703,-29,68300.60156,10396.8252,953.224976,46,23795.05078,7582.424805,13479,23795
Callospermophilus lateralis,-120.7729,45.6839,1939,1219,1237,36,74648,3188.25,-234.725006,3422.975098,342,2175,2175,241,26851.47461,4925.149902,260.225006,72,13865.19922,1745.125,1745,13154
Callospermophilus lateralis,-120.11819,38.85078,1939,523,1167,40,62206,2162.399902,-747.150024,2909.549805,-184,1366,1371,-184,142212.6563,27318.42383,1053.224976,79,74413.20313,5053.299805,5454,74413
Callospermophilus lateralis,-121.5208,45.4189,1939,546,826,31,61534,2071.050049,-549.200012,2620.25,-92,1341,1388,-195,141701.6563,26236.125,1220.425049,69,70116.32813,7860.725098,8772,65060
Callospermophilus lateralis,-120.6169,39.37503,1939,650,1149,41,57944,2264.925049,-507.274994,2772.199951,27,1440,1440,-26,187531.9063,37183.25,441.549988,83,102119.7266,3770.824951,3771,95894
Callospermophilus lateralis,-119.1012,44.5392,1939,644,1249,37,70284,2618.774902,-755.549988,3374.324951,-106,1580,1580,-222,43541.67578,5364.125,1321.074951,34,14966.77539,5232.875,5233,14320
Callospermophilus lateralis,-112.77,37.52,1939,337,1154,37,68028,1992.625,-1071,3063.625,-387,575,1267,-484,73365.77344,9302.275391,1684.199951,33,26080.92578,12255.625,15002,23906
Callospermophilus lateralis,-112.67,37.52,1939,403,1320,40,69349,2108.925049,-1178.199951,3287.125,-351,678,1337,-459,56868.77344,6532.75,1375.824951,30,19194.72461,8284.150391,11620,18557
Callospermophilus lateralis,-112.78297,37.52422,1939,358,1187,38,68203,2044.875,-1078.75,3123.625,-378,606,1286,-471,74830.29688,9803.825195,1678.449951,34,26941.55078,12655.69922,15016,24348
Callospermophilus lateralis,-112.36116,38.3167,1939,248,1262,38,71502,2001.349976,-1256.5,3257.850098,-497,313,1217,-621,77613.57813,9791.299805,2694.299805,30,26857,13818.10059,16268,25308
Callospermophilus lateralis,-123.408564,41.182135,1939,646,1296,39,68974,2568.899902,-705.974976,3274.875,-175,1549,1554,-175,216105.8438,45313.10156,1324.150024,79,113687.9531,5938.300293,9621,113688
Callospermophilus lateralis,-115.6881,45.6153,1939,-111,1584,44,66732,1975.375,-1624.099976,3599.475098,-818,737,772,-944,110698,13245.5,3090.074951,34,37469.94922,13298.1748,17030,37037
Callospermophilus lateralis,-117.71707,39.26389,1939,731,1561,41,75071,2898.975098,-858.549988,3757.525146,206,1710,1752,-169,29951.59961,4389.725098,1347.824951,39,10571.09961,4140.674805,5232,9986
Callospermophilus lateralis,-123.35389,40.51611,1939,1103,1340,43,63131,2989.449951,-118.925003,3108.375,405,1925,1992,405,175878.125,36826.07422,412.075012,88,98453.72656,2856.575195,3588,98454
Callospermophilus saturatus,-121.399,47.3925,1917,604,1060,36,61818,2249.625,-622.950012,2872.574951,-72,1401,1401,-180,205029.4063,35965.97656,2407.550049,61,94539.07813,14547.22559,14547,90421
Callospermophilus saturatus,-120.7153,48.7533,1920,262,865,30,68628,1878,-981.549988,2859.550049,-505,1145,1148,-602,120056.875,19736.44922,2272.675049,62,56799.72656,9555.975586,10303,52318
Callospermophilus saturatus,-121.1778,47.2372,1922,704,1215,37,68468,2555.25,-661.075012,3216.324951,-49,1598,1598,-170,110258.2266,20274.55078,931.224976,71,55943.07813,5033.625,5034,52830
Callospermophilus saturatus,-121.3381,47.3225,1936,601,1099,36,65106,2343.274902,-660.525024,3003.799805,-83,1452,1452,-217,159416.7031,28176.84961,1864.150024,67,77801.70313,9325.675781,9326,71745
Callospermophilus saturatus,-121.1239,46.6644,1937,656,1339,38,69972,2634.574951,-799.200012,3433.774902,-124,1563,1563,-245,65391.69922,13219,1072.5,75,34944.57422,4374.325195,4374,32008
Callospermophilus saturatus,-121.0931,46.6514,1937,671,1341,38,70846,2654.75,-795.099976,3449.850098,-125,1588,1588,-243,58392.90234,11742.02539,984.949951,74,31021.40234,4131.549805,4132,28175
Callospermophilus saturatus,-121.0828,46.9619,1937,700,1322,38,71034,2663.174805,-729.775024,3392.949707,-92,1620,1620,-214,79384.14844,15222.22461,1018.550049,71,40754.69922,4956.450195,4956,37478
Callospermophilus saturatus,-121.7617,46.1136,1939,461,842,32,58702,1970.425049,-593.299988,2563.725098,-154,1226,1255,-251,235274.5469,37745.44922,2324.175049,62,109510.5781,15335.27539,16951,100160
Callospermophilus saturatus,-121.11,47.74,1939,373,891,32,62172,1966.849976,-767.424988,2734.274902,-311,1180,1201,-406,195605.4688,32206.32422,2511.100098,63,92726.32813,12471.9502,16081,82929
Callospermophilus saturatus,-121.5144,46.8722,1939,331,927,36,56474,1792.425049,-781.700012,2574.125,-246,1054,1099,-353,178465.0938,30405.75,2298.600098,66,86338.17188,11128.52539,11977,80669
Otospermophilus beecheyi,-121.89,36.6,1903,1300,1039,61,19961,2084.100098,402.174988,1681.925049,1022,1505,1549,1022,39863.27344,9058.575195,27.175001,94,23229.44922,497.149994,1093,23229
Otospermophilus beecheyi,-118.197515,34.101072,1903,1746,1425,56,37394,3104.774902,600.174988,2504.599854,1318,2203,2255,1287,45220.30078,10069.4502,20.574999,98,28000,352.125,1065,26390
Otospermophilus beecheyi,-119.146,34.812,1904,542,1543,48,57140,2384.925049,-806.025024,3190.950195,-99,1307,1316,-124,78655.32813,16609.77539,159.800003,97,47436.92578,816.299988,1654,46400
Otospermophilus beecheyi,-118.89392,34.876003,1904,1300,1727,50,56722,3299.875,-98.649994,3398.524902,692,2065,2065,622,32241.77539,6822.825195,88.324997,89,18672.57422,391.049988,391,17186
Otospermophilus beecheyi,-119.244272,34.449745,1905,1594,1873,60,40849,3281.399902,198.899994,3082.5,1140,2107,2161,1106,53965.10156,12518.97461,46.900002,103,34666.42578,361.549988,1041,33192
Otospermophilus beecheyi,-117.833242,34.323364,1905,1146,1116,40,60424,2726.675049,-62.924999,2789.600098,472,1949,1964,442,98803,21002.90039,218.949997,92,57840.52734,1196.275024,3049,55474
Otospermophilus beecheyi,-116.921274,34.14302,1905,757,1571,49,58939,2514.399902,-665.474976,3179.875,101,1545,1545,66,87895.375,18121.59961,416.924988,83,49030.97656,3823.449951,3823,46453
Otospermophilus beecheyi,-116.81556,34.16861,1905,907,1621,50,55470,2682.25,-517.150024,3199.399902,293,1646,1652,259,68832.875,13981.3252,298.5,83,37655.32422,3386.475098,4748,37162
Otospermophilus beecheyi,-116.96972,34.21944,1905,689,1586,49,58019,2441.274902,-757.924988,3199.199951,52,1466,1470,5,92341.35156,17955.40039,364.049988,82,51192.32813,4079.25,6270,48049
Otospermophilus beecheyi,-116.82083,34.29861,1905,814,1678,50,58497,2644.074951,-662.799988,3306.875,180,1603,1603,124,53575.90234,10632.3252,330.125,83,29621.94922,3315.899902,3316,29102
Otospermophilus beecheyi,-116.85818,34.36236,1905,1443,1585,46,64458,3375.850098,-26.375,3402.225098,678,2052,2317,678,19714.17578,3520,187.449997,73,9666.724609,1171.300049,1315,9667
Otospermophilus beecheyi,-119.26,34.441,1906,1583,1828,60,40590,3230.824951,198.449997,3032.375,1132,2095,2147,1101,51826.44922,11901.55078,47.424999,103,33122.85156,361.75,1036,31841
Otospermophilus beecheyi,-117.2591,34.00937,1908,1696,1655,53,48803,3433.125,345.625,3087.5,1168,2333,2371,1115,35765.19922,7212.649902,102.775002,84,20042.40039,921.775024,1520,18993
Otospermophilus beecheyi,-122.295592,40.78469,1908,1564,1396,41,69207,3495.25,140.199997,3355.050049,696,2474,2474,696,149964.9063,28103.875,367.125,84,79899.20313,3249.525146,3250,79899
Otospermophilus beecheyi,-116.469264,32.605164,1908,1453,1932,57,50481,3374.399902,41.174999,3333.224854,931,2121,2160,869,41772.47656,8386.125,125.025002,85,23486.52539,1971.375,2663,22773
Otospermophilus beecheyi,-117.083,32.64,1908,1581,1016,53,29760,2452.850098,552.025024,1900.825073,1212,1944,1992,1212,26477.97461,5886.399902,92.275002,90,15020.52539,333.100006,658,15021
Otospermophilus beecheyi,-117.243243,32.688741,1908,1601,832,50,26886,2373.175049,736.549988,1636.625,1271,1926,1972,1271,27560.34961,6030.375,32.799999,89,15673.0498,237.624985,631,15673
Otospermophilus beecheyi,-116.6,33.07,1908,1356,1228,44,56800,2915.475098,140.725006,2774.75,745,2100,2139,685,84005.39844,15206.17578,695.674988,79,44841.60156,4301.100098,4897,42137
Otospermophilus beecheyi,-116.599508,32.949608,1908,1012,1382,47,54927,2672.475098,-251.074997,2923.550049,419,1750,1765,374,103147.625,19129.34961,663.375,80,55832.85156,3981.425049,5317,51813
Otospermophilus beecheyi,-116.7139,33.0806,1908,1521,1541,51,52619,3254.600098,233.875,3020.725098,955,2211,2257,913,61975.07422,12137.15039,430.724976,85,35123.32422,2020.724976,2818,32690
Otospermophilus beecheyi,-116.52355,33.17565,1908,1521,1400,46,59507,3250.199951,217.300003,3032.899902,864,2051,2323,818,43420.32422,7622.299805,91.150002,72,21762.05078,3002.375,4246,20998
Otospermophilus beecheyi,-117.1283,32.5553,1908,1558,845,50,27625,2279.125,619.525024,1659.599976,1213,1896,1934,1213,22652.22461,4933.424805,34.450001,92,13187.59961,278.799988,561,13188
Otospermophilus beecheyi,-116.784441,33.915067,1908,1726,1717,51,54926,3555.524902,245.275009,3310.25,1144,2473,2473,1064,40106.22656,8674.525391,217.449997,88,23014.52539,1310.125,1310,22005
Otospermophilus beecheyi,-116.638,33.925,1908,1931,1746,49,63389,3840.600098,330.5,3510.100098,1264,2507,2772,1155,30867.44922,7251.225098,118.449997,94,19131.27539,698.975037,1330,16435
Otospermophilus beecheyi,-116.881026,33.933586,1908,1658,1608,50,54424,3495.774902,320.799988,3174.974854,1071,2370,2417,1017,49461.25,9919.049805,394.225006,84,27947.84961,1328.099976,2006,25693
Otospermophilus beecheyi,-116.676062,33.791263,1908,563,1350,45,58094,2222.75,-773.599976,2996.350098,-69,1133,1369,-105,91853.27344,16925.125,304.725006,78,48304.52344,5242.375,6344,47992
Otospermophilus beecheyi,-116.74625,33.803947,1908,1123,1669,51,56089,2916.350098,-303.674988,3220.025146,504,1870,1880,468,70905.04688,13206.09961,315.049988,79,38747.10156,3331.375,4885,35380
Otospermophilus beecheyi,-116.659361,33.804223,1908,535,1360,45,57187,2192.899902,-793.25,2986.149902,-125,1107,1330,-125,86243.89844,16353.94922,299.399994,81,48029.19922,4150.399902,6915,48029
Otospermophilus beecheyi,-116.760491,33.72238,1908,1392,1615,50,58282,3214.724854,-13.5,3228.224854,753,2161,2193,726,59542.84766,10696.8252,303.475006,76,31010.17578,3378.649902,4402,29670
Otospermophilus beecheyi,-116.664705,33.76334,1908,719,1366,45,58702,2393.574951,-613.599976,3007.174805,83,1286,1531,42,86387.82813,15862.0752,309.600006,79,46182.44922,5145,5407,44840
Otospermophilus beecheyi,-116.630608,33.612232,1908,1349,1494,47,59908,3107.675049,-33.375,3141.050049,683,2127,2170,648,47318.82422,8156.299805,239.550003,70,23589.07422,3061.449951,4420,22552
Otospermophilus beecheyi,-122.455987,37.724039,1909,1334,800,55,21261,2077.074951,645.974976,1431.099976,1032,1524,1571,1032,59452.5,13228.5498,23.475,92,34944.375,642.875,4211,34944
Otospermophilus beecheyi,-123.489065,39.541394,1909,1287,1289,46,51778,2908.300049,160.925003,2747.375,690,1951,2006,690,187713.0938,39099.375,240.199997,89,106632.375,2454.449951,3783,106632
Otospermophilus beecheyi,-116.189,32.618,1909,1466,1754,54,51345,3310.725098,113.949997,3196.775146,935,2145,2204,886,36473.625,7564.674805,132.699997,80,19930.05078,2144.925049,3199,19559
Otospermophilus beecheyi,-116.1,32.67,1909,1663,1658,51,57054,3500.324951,275.325012,3225,982,2413,2433,982,32275.80078,6174.625,163.350006,76,17110.17578,2112.675049,3058,17110
Otospermophilus beecheyi,-116.6,33.21,1909,1408,1501,50,52997,3115.174805,120.150002,2995.024902,842,2112,2149,796,54085.19922,10209.0498,263.450012,78,28992.19922,3207.425049,4348,27331
